lat,long,cluster,isCenter
39.14686584,-76.66693878,0,0.01
40.52461052,-74.23383331,0,0.01
42.30149691,-70.9887085,0,0.01
40.78806503,-75.39924622,0,0.01
40.37223479,-75.92636108,0,0.01
43.56167151,-72.7022934,0,0.01
39.10777124,-78.18302917,0,0.01
40.89896951,-73.82518768,0,0.01
42.16616736,-71.74369812,0,0.01
35.80381029,-78.89559937,0,0.01
35.42903835,-78.12163544,0,0.01
38.86312633,-77.18464661,0,0.01
39.86761574,-77.53265381,0,0.01
43.0117759,-77.59336853,0,0.01
37.68678225,-77.48693848,0,0.01
40.46074986,-74.04427338,0,0.01
39.42263545,-77.02177429,0,0.01
40.67131482,-73.97896576,0,0.01
40.03303515,-74.63504028,0,0.01
40.11385748,-74.02503967,0,0.01
43.37253606,-73.71136475,0,0.01
40.84074937,-74.3136673,0,0.01
40.62234324,-74.10027313,0,0.01
34.00526593,-79.2604599,0,0.01
38.67943652,-76.65499878,0,0.01
41.96828737,-70.81311035,0,0.01
43.11565349,-78.87733459,0,0.01
39.53373183,-74.78093719,0,0.01
36.72838839,-76.29573822,0,0.01
42.7227799,-73.76797485,0,0.01
39.98319663,-75.12019348,0,0.01
42.8655988,-78.76728821,0,0.01
35.00622955,-78.91413879,0,0.01
41.24188126,-72.10344696,0,0.01
36.14174061,-75.67279053,0,0.01
42.24056457,-78.43000793,0,0.01
41.0107047,-74.13996887,0,0.01
39.1378698,-76.52365112,0,0.01
42.93596182,-71.03614807,0,0.01
33.3904063,-79.28677368,0,0.01
39.48775704,-74.97376251,0,0.01
38.04226339,-79.01072693,0,0.01
39.72812289,-75.31000519,0,0.01
38.92756446,-76.47945404,0,0.01
39.79148088,-75.70265198,0,0.01
38.69945104,-77.6059494,0,0.01
38.42404554,-76.48651886,0,0.01
38.59601375,-77.3581543,0,0.01
41.01781077,-73.78284454,0,0.01
41.51137837,-71.52223969,0,0.01
40.97128764,-74.29724884,0,0.01
40.75081556,-73.74333954,0,0.01
39.62904868,-76.30918121,0,0.01
33.85903092,-78.60984802,0,0.01
41.63507573,-73.06443787,0,0.01
36.24009843,-115.1586914,2,0.01
34.27036086,-118.3162918,2,0.01
33.67614531,-118.1892776,2,0.01
34.05601838,-117.9957428,2,0.01
38.14426403,-122.5368347,2,0.01
33.75833444,-117.2264633,2,0.01
33.17446238,-111.8575134,2,0.01
33.74886386,-116.528038,2,0.01
46.00150293,-112.0967865,2,0.01
38.05379147,-121.2782669,2,0.01
45.55608756,-122.6356049,2,0.01
34.02511459,-117.9439774,2,0.01
33.93038792,-118.1718369,2,0.01
33.68051379,-117.5598984,2,0.01
33.76472718,-112.3937683,2,0.01
34.13518995,-118.0231247,2,0.01
34.28552118,-117.5570602,2,0.01
36.30921507,-115.1548691,2,0.01
32.92199667,-117.0413742,2,0.01
45.27646235,-123.8449402,2,0.01
40.56682272,-122.3309479,2,0.01
40.86046415,-122.3562927,2,0.01
33.82682476,-112.0291519,2,0.01
33.52767842,-112.0986023,2,0.01
36.18873763,-115.1204529,2,0.01
39.33995195,-121.5384521,2,0.01
35.33998959,-118.9762344,2,0.01
39.1776388,-121.5779953,2,0.01
33.16871701,-117.3692322,2,0.01
39.14779367,-121.5512848,2,0.01
38.57331808,-121.1704559,2,0.01
36.98279285,-119.8089294,2,0.01
34.01562146,-118.2556915,2,0.01
37.98200361,-121.2885056,2,0.01
35.789849,-114.8437805,2,0.01
47.53017154,-122.2431412,2,0.01
38.31213427,-122.0602264,2,0.01
38.202091,-122.1676178,2,0.01
33.65142536,-117.1790009,2,0.01
47.79584916,-122.314888,2,0.01
35.84589369,-115.135437,2,0.01
47.61476005,-122.1771011,2,0.01
33.93544766,-118.09832,2,0.01
46.89999329,-122.9150772,2,0.01
45.21271385,-122.6908035,2,0.01
47.41946336,-122.8261719,2,0.01
33.64349489,-118.3768997,2,0.01
37.00896183,-119.7738342,2,0.01
33.49134359,-111.7830429,2,0.01
47.62466263,-121.8714447,2,0.01
37.35073065,-122.0667877,2,0.01
47.41482916,-122.2464218,2,0.01
33.46122345,-111.9262238,2,0.01
33.80255333,-117.8637924,2,0.01
33.60561715,-117.1834259,2,0.01
38.53738075,-121.2250595,2,0.01
34.02334478,-118.39991,2,0.01
48.1394224,-121.9731674,2,0.01
48.699551,-118.0536346,2,0.01
33.45730253,-112.1684952,2,0.01
40.70605242,-111.5083542,2,0.01
33.72619213,-118.0274048,2,0.01
43.30197083,-112.0681839,2,0.01
41.07981605,-111.9754944,2,0.01
37.50827636,-122.0449524,2,0.01
32.97929079,-117.205925,2,0.01
32.84137718,-117.0170517,2,0.01
36.39881005,-115.1086349,2,0.01
45.49603205,-122.6834259,2,0.01
38.78763137,-120.9974365,2,0.01
46.19576213,-122.8954391,2,0.01
34.18425921,-118.0263596,2,0.01
42.87535602,-108.8710175,2,0.01
48.67382886,-116.3315277,2,0.01
33.14481438,-117.0512085,2,0.01
43.73463744,-116.2091141,2,0.01
34.14761263,-118.5335541,2,0.01
38.49234183,-121.4818573,2,0.01
38.51040395,-120.0438766,2,0.01
33.5736552,-117.9542236,2,0.01
36.23064384,-115.2940063,2,0.01
37.62783215,-122.0224457,2,0.01
38.72378965,-121.4841766,2,0.01
37.82027976,-120.9856567,2,0.01
35.27896665,-119.4448853,2,0.01
33.63454478,-112.0986633,2,0.01
32.770231,-117.0876923,2,0.01
36.66472588,-119.5747681,2,0.01
41.57091545,-124.1943665,2,0.01
38.7744405,-121.4141312,2,0.01
33.8993851,-118.3075943,2,0.01
34.08869161,-118.4488602,2,0.01
33.83168999,-117.5889053,2,0.01
43.44796726,-110.7204437,2,0.01
38.21190145,-122.216301,2,0.01
34.03482454,-117.5594101,2,0.01
38.5123669,-121.1991806,2,0.01
33.89594277,-118.3959045,2,0.01
32.04953696,-110.3092117,2,0.01
36.11832891,-115.1066437,2,0.01
36.93107038,-113.5701523,2,0.01
45.99833588,-118.3866196,2,0.01
38.70925112,-123.0146179,2,0.01
33.78332281,-112.237175,2,0.01
36.50050737,-121.7974091,2,0.01
37.6814359,-120.9568863,2,0.01
36.9036633,-121.965004,2,0.01
40.52693408,-111.8333282,2,0.01
40.54193028,-112.0228119,2,0.01
40.67776182,-111.9378052,2,0.01
33.6784288,-117.8663635,2,0.01
33.63380859,-117.7090836,2,0.01
34.01658341,-118.3521576,2,0.01
37.68825777,-122.4388275,2,0.01
35.36139932,-120.6757355,2,0.01
45.70712545,-122.8042068,2,0.01
34.19333304,-118.2889481,2,0.01
33.22932801,-117.3266449,2,0.01
34.16705436,-117.2084732,2,0.01
34.22085074,-118.8024979,2,0.01
32.68867456,-114.4219513,2,0.01
43.85154084,-123.0516052,2,0.01
33.85566181,-117.2918396,2,0.01
40.50304604,-111.8596344,2,0.01
33.81132882,-118.1589508,2,0.01
33.79567862,-117.4010086,2,0.01
47.68267664,-116.7879791,2,0.01
34.275391,-117.7720642,2,0.01
33.98175872,-109.2895355,2,0.01
34.03846752,-118.0455475,2,0.01
34.50115569,-114.3346634,2,0.01
40.88525197,-112.0239334,2,0.01
36.09038302,-119.0253677,2,0.01
42.32706395,-122.8567505,2,0.01
37.68046421,-121.996254,2,0.01
33.34825448,-111.8234863,2,0.01
40.8821158,-121.4210663,2,0.01
33.92421342,-117.3699036,2,0.01
33.42566971,-111.7366867,2,0.01
34.12119123,-119.1777115,2,0.01
34.20273062,-118.3695526,2,0.01
47.80391645,-122.6879959,2,0.01
39.46427623,-121.7012711,2,0.01
37.98809297,-122.2456818,2,0.01
35.90280648,-115.0849228,2,0.01
45.80670437,-122.5327148,2,0.01
47.2764773,-122.303154,2,0.01
33.52114714,-112.1696396,2,0.01
33.32114106,-111.8588104,2,0.01
43.82163578,-111.7794647,2,0.01
38.89104122,-120.8297195,2,0.01
34.31940395,-118.812912,2,0.01
37.46075843,-122.0738983,2,0.01
38.05570571,-122.5133133,2,0.01
34.48364808,-119.0694656,2,0.01
33.36313149,-112.2001648,2,0.01
34.31408678,-117.7752609,2,0.01
39.51894538,-119.7237015,2,0.01
38.65563898,-121.5775375,2,0.01
31.57940731,-110.2789078,2,0.01
32.40234379,-111.0125961,2,0.01
33.91343588,-118.4307632,2,0.01
33.79622969,-111.9244003,2,0.01
39.10367809,-119.5868225,2,0.01
33.77171115,-116.2938766,2,0.01
38.79881939,-121.3641434,2,0.01
45.64349572,-122.5911636,2,0.01
38.83522034,-121.2237778,2,0.01
34.73228206,-120.1979446,2,0.01
33.89687618,-118.3429718,2,0.01
43.32230765,-124.2089386,2,0.01
33.97430285,-118.0725403,2,0.01
35.98641142,-115.1006851,2,0.01
33.42204195,-112.2193604,2,0.01
37.58005779,-122.0766144,2,0.01
36.39925391,-119.1542206,2,0.01
46.37834048,-120.2688522,2,0.01
38.31404575,-121.2593842,2,0.01
36.14237672,-115.0959854,2,0.01
33.43119521,-112.2878494,2,0.01
45.6245949,-122.6846848,2,0.01
37.33936593,-121.9652481,2,0.01
34.14419737,-119.1742783,2,0.01
39.1742409,-121.0345535,2,0.01
45.95028206,-108.5494843,2,0.01
35.46178777,-120.6116028,2,0.01
37.97845383,-121.3373108,2,0.01
37.72959269,-122.0836258,2,0.01
32.37909673,-110.9973373,2,0.01
32.99962074,-117.2347412,2,0.01
47.79599859,-122.1301422,2,0.01
34.29144464,-118.3244934,2,0.01
45.3814859,-122.7197037,2,0.01
33.47077664,-111.8402634,2,0.01
33.80898413,-116.9977798,2,0.01
37.89245713,-122.0815735,2,0.01
37.93587773,-122.1893921,2,0.01
33.80106954,-118.3924942,2,0.01
33.37170061,-117.2434235,2,0.01
37.82962208,-121.4449234,2,0.01
33.78463776,-112.097374,2,0.01
34.15028264,-118.2144699,2,0.01
34.11208719,-118.2581329,2,0.01
47.86035389,-122.1083221,2,0.01
37.95450933,-121.9420319,2,0.01
37.7008416,-122.0482025,2,0.01
45.59555216,-122.6307831,2,0.01
38.415773,-121.4107742,2,0.01
33.53664238,-117.6616058,2,0.01
46.81233471,-123.8153381,2,0.01
36.11002862,-115.043335,2,0.01
47.78592134,-122.2944794,2,0.01
41.24137754,-112.0657349,2,0.01
33.03312522,-111.7559662,2,0.01
45.739804,-119.217804,2,0.01
33.43597807,-111.7720566,2,0.01
46.70913482,-112.0211716,2,0.01
34.17401943,-118.2905426,2,0.01
32.97878064,-117.0579147,2,0.01
33.91579616,-117.8897018,2,0.01
34.27338714,-118.4842758,2,0.01
34.05837135,-118.8644867,2,0.01
32.60404019,-116.9571381,2,0.01
38.11480782,-122.5480423,2,0.01
34.04362363,-117.2253265,2,0.01
34.15690848,-118.0514221,2,0.01
40.59617542,-111.7959061,2,0.01
33.70683415,-112.1353073,2,0.01
48.58572702,-114.3341751,2,0.01
34.35480825,-118.8759155,2,0.01
38.61425623,-121.3931656,2,0.01
33.03475639,-111.7303543,2,0.01
47.2525522,-122.4100418,2,0.01
37.81225537,-121.1373291,2,0.01
37.79037192,-122.3993378,2,0.01
35.47498966,-120.659462,2,0.01
33.97763728,-118.0371475,2,0.01
40.46274002,-122.3248672,2,0.01
33.28227905,-117.0726547,2,0.01
37.27357985,-120.4929886,2,0.01
42.69051272,-123.370636,2,0.01
44.16761051,-123.0673981,2,0.01
34.0176044,-118.1431732,2,0.01
38.03679835,-121.8417435,2,0.01
40.47237739,-111.9550934,2,0.01
32.78857,-117.0711746,2,0.01
35.69594229,-119.2307205,2,0.01
35.33626509,-119.0212936,2,0.01
45.62322436,-122.4337463,2,0.01
35.10836223,-114.0365067,2,0.01
33.67830901,-118.0024872,2,0.01
34.15978688,-119.0495987,2,0.01
40.74825376,-111.8311996,2,0.01
33.23992901,-111.9083176,2,0.01
47.49928498,-117.2149582,2,0.01
45.32430022,-122.5919876,2,0.01
32.17345533,-110.8919525,2,0.01
38.59448392,-121.2242355,2,0.01
45.09058562,-122.9824066,2,0.01
47.83927452,-122.1099243,2,0.01
39.87890711,-122.2006607,2,0.01
34.27748023,-117.7535782,2,0.01
34.25717063,-118.3699646,2,0.01
41.81166149,-124.1949997,2,0.01
34.42794334,-119.7031937,2,0.01
33.64580785,-116.516243,2,0.01
33.44884147,-112.2180099,2,0.01
37.65670453,-122.4823761,2,0.01
36.83045418,-121.6507034,2,0.01
35.87587302,-119.2493134,2,0.01
33.95158508,-116.5273132,2,0.01
45.44758509,-121.1950302,2,0.01
45.34755681,-122.5783234,2,0.01
35.43744098,-119.0503159,2,0.01
33.87845218,-118.3757401,2,0.01
45.51943743,-122.6459427,2,0.01
34.34409137,-118.4301453,2,0.01
33.66496923,-112.3523102,2,0.01
43.40649926,-116.5715561,2,0.01
33.47100896,-112.1332321,2,0.01
38.93130067,-108.54776,2,0.01
35.96943547,-115.2609482,2,0.01
43.73507848,-116.3214645,2,0.01
33.91876,-118.2827911,2,0.01
33.30269038,-111.7194901,2,0.01
37.90403848,-122.4177094,2,0.01
40.52352215,-111.7938232,2,0.01
33.99239699,-117.5202408,2,0.01
47.56303777,-117.4199982,2,0.01
33.86643276,-118.1574478,2,0.01
37.28959787,-121.1471481,2,0.01
39.61392011,-121.6217422,2,0.01
43.25694427,-112.1277771,2,0.01
45.50745331,-122.6017303,2,0.01
33.91629587,-118.3348236,2,0.01
34.16504471,-118.4758072,2,0.01
46.70739235,-112.0197525,2,0.01
39.4908955,-123.805275,2,0.01
32.9562242,-116.9356384,2,0.01
38.75073599,-121.0744476,2,0.01
33.87985055,-117.5639191,2,0.01
47.11916092,-122.4337692,2,0.01
37.61278007,-122.4533539,2,0.01
32.3096756,-111.0697403,2,0.01
40.89193517,-111.8773499,2,0.01
45.23942924,-122.8431244,2,0.01
34.21665114,-118.2565231,2,0.01
33.78327904,-118.3751297,2,0.01
39.45702663,-119.7525024,2,0.01
35.31966947,-118.9487915,2,0.01
38.38582975,-121.5239105,2,0.01
37.90231512,-122.2650757,2,0.01
34.20992504,-117.9426498,2,0.01
44.04048651,-123.0265121,2,0.01
46.05904267,-119.1589432,2,0.01
33.71554457,-117.9602127,2,0.01
39.74711692,-119.7045288,2,0.01
35.60361978,-118.4771271,2,0.01
33.410584,-111.9165421,2,0.01
40.90624577,-124.1904907,2,0.01
38.97668782,-121.2403793,2,0.01
47.73993573,-117.409996,2,0.01
33.60713925,-116.3902893,2,0.01
45.00596072,-122.982872,2,0.01
33.82591743,-117.5947418,2,0.01
33.87002244,-118.1235199,2,0.01
37.73864974,-122.0694427,2,0.01
37.86526815,-121.048584,2,0.01
36.69690169,-121.6683502,2,0.01
37.47671018,-122.0416031,2,0.01
36.74195801,-119.4317703,2,0.01
41.05108237,-121.6593552,2,0.01
33.28232483,-111.7525558,2,0.01
37.70409336,-120.8802719,2,0.01
35.87453089,-119.2484207,2,0.01
33.57239024,-117.6933517,2,0.01
44.97264039,-123.0265121,2,0.01
32.41213846,-110.789978,2,0.01
33.92015487,-117.9403534,2,0.01
38.53617748,-122.6774597,2,0.01
34.42567566,-119.5131836,2,0.01
37.35905762,-121.9689789,2,0.01
38.12331499,-121.9657364,2,0.01
39.0979447,-123.2040558,2,0.01
46.9346447,-117.0032501,2,0.01
34.28361626,-118.394249,2,0.01
33.65059638,-118.0357819,2,0.01
34.11755033,-118.3090439,2,0.01
38.64685457,-121.3287506,2,0.01
33.44303009,-111.7364197,2,0.01
45.40146265,-122.87043,2,0.01
42.36314109,-121.7809677,2,0.01
37.31581026,-121.9749603,2,0.01
37.04141269,-119.7633514,2,0.01
47.15265021,-118.3821259,2,0.01
33.19287165,-117.2658463,2,0.01
33.69749856,-112.2194672,2,0.01
38.10522698,-121.2926559,2,0.01
36.89909933,-108.1559525,2,0.01
38.40677283,-122.2873077,2,0.01
37.31921684,-119.6579132,2,0.01
34.01614052,-118.3384094,2,0.01
33.51792737,-111.6828766,2,0.01
34.05393641,-117.7409363,2,0.01
33.79780988,-118.3525543,2,0.01
46.20733926,-120.0118713,2,0.01
33.6737136,-112.271347,2,0.01
37.82772357,-122.1949997,2,0.01
38.48881319,-121.0645981,2,0.01
32.26586198,-110.8533401,2,0.01
32.15266552,-111.028511,2,0.01
34.22995295,-111.2638702,2,0.01
32.5514359,-115.4990234,2,0.01
47.74998113,-122.3339767,2,0.01
37.80548052,-122.5188904,2,0.01
40.76110072,-111.5772858,2,0.01
34.22887941,-118.3999786,2,0.01
36.55311174,-119.7000427,2,0.01
33.84390186,-118.0474243,2,0.01
34.05049837,-117.8472672,2,0.01
34.42828354,-112.4823151,2,0.01
47.61452583,-115.920845,2,0.01
33.50801952,-111.6326218,2,0.01
34.67112742,-112.3303223,2,0.01
33.37177904,-117.1584625,2,0.01
45.71152797,-122.8127975,2,0.01
37.46368751,-122.3222885,2,0.01
33.53952772,-117.2967606,2,0.01
44.22106244,-121.3029556,2,0.01
33.88182773,-117.1727905,2,0.01
33.74175791,-118.1171494,2,0.01
33.91052612,-112.2007523,2,0.01
34.38118328,-118.4313583,2,0.01
33.93577327,-117.5741272,2,0.01
33.80026835,-118.0811462,2,0.01
38.64498368,-121.0700531,2,0.01
34.19855184,-118.5401764,2,0.01
34.27072024,-118.1756058,2,0.01
34.28677999,-117.6692123,2,0.01
36.81792156,-120.0722046,2,0.01
33.96958457,-118.4128571,2,0.01
33.91493682,-118.2036896,2,0.01
47.52364288,-122.3547287,2,0.01
33.14298426,-111.7718506,2,0.01
44.72661055,-123.2741623,2,0.01
34.26978528,-119.6497726,2,0.01
42.97060391,-111.0130768,2,0.01
34.01059811,-118.3082047,2,0.01
45.71803556,-122.4300461,2,0.01
34.25691949,-119.8683624,2,0.01
33.79652541,-118.3389587,2,0.01
33.81942755,-118.263382,2,0.01
49.08982834,-122.7296829,2,0.01
32.52744174,-116.9664001,2,0.01
42.10775906,-122.6696014,2,0.01
33.29416076,-111.7346191,2,0.01
36.43212865,-119.2931976,2,0.01
45.39494233,-122.7221756,2,0.01
44.82995607,-123.3116302,2,0.01
32.82292105,-117.2196579,2,0.01
34.05068076,-117.3803711,2,0.01
37.84535445,-122.0892715,2,0.01
40.50481871,-111.9865952,2,0.01
45.80460245,-122.5061722,2,0.01
33.32870877,-111.8254089,2,0.01
41.48214653,-111.9685898,2,0.01
32.10894713,-110.8921738,2,0.01
45.22052161,-122.6771317,2,0.01
34.07168025,-118.3966141,2,0.01
45.33700099,-123.0459976,2,0.01
47.69566935,-122.3457413,2,0.01
34.00708402,-118.3583145,2,0.01
36.07570513,-115.261879,2,0.01
33.66563223,-118.3941269,2,0.01
33.0747254,-117.0740967,2,0.01
42.08354473,-121.7576752,2,0.01
34.13323164,-117.8285446,2,0.01
46.33443786,-119.2744446,2,0.01
33.87526601,-117.9638977,2,0.01
45.53986292,-122.5552521,2,0.01
37.50961265,-121.9506836,2,0.01
34.24335697,-118.5304642,2,0.01
37.22244336,-113.307518,2,0.01
47.69734694,-122.1513824,2,0.01
47.8815565,-117.4049911,2,0.01
37.71229843,-121.4518661,2,0.01
45.49621091,-122.9256058,2,0.01
39.08488135,-108.7381516,2,0.01
33.84168947,-118.0139999,2,0.01
33.74658734,-117.887886,2,0.01
47.59045511,-122.0354767,2,0.01
42.02688793,-124.2883911,2,0.01
45.41938062,-122.6295776,2,0.01
35.18721515,-118.9130859,2,0.01
40.52833764,-112.08461,2,0.01
33.27979142,-111.5621872,2,0.01
43.39158052,-116.5646057,2,0.01
36.76046423,-111.4580612,2,0.01
37.42706019,-121.019928,2,0.01
33.90737931,-118.321106,2,0.01
36.28142539,-119.3481979,2,0.01
35.39899944,-119.0202103,2,0.01
43.53808773,-116.2794113,2,0.01
33.39357464,-112.0992203,2,0.01
46.58661301,-122.9789963,2,0.01
38.87498789,-122.924942,2,0.01
43.2467871,-123.3604431,2,0.01
43.51723157,-111.9659958,2,0.01
34.17434235,-117.5584259,2,0.01
31.94041996,-110.7975006,2,0.01
38.4434927,-122.751297,2,0.01
33.94478326,-117.0335388,2,0.01
39.624319,-119.8252945,2,0.01
34.05374526,-118.4543991,2,0.01
35.2717496,-120.6546631,2,0.01
36.73199929,-119.7743149,2,0.01
33.22710945,-117.2526779,2,0.01
32.946362,-117.2052078,2,0.01
37.18495816,-122.009491,2,0.01
37.81654785,-112.4372025,2,0.01
44.83386732,-123.0150604,2,0.01
37.63582002,-121.9870987,2,0.01
36.61321023,-119.8274765,2,0.01
34.29651569,-117.3656235,2,0.01
37.70884167,-122.2531967,2,0.01
40.61225691,-115.6784668,2,0.01
40.4034687,-111.8558655,2,0.01
40.37591196,-120.6381073,2,0.01
45.48017402,-122.8870468,2,0.01
33.88653667,-117.4637604,2,0.01
47.89198386,-122.364975,2,0.01
47.89278198,-122.2754135,2,0.01
37.61010411,-122.4038239,2,0.01
40.69412988,-111.8854675,2,0.01
45.59452177,-122.4117889,2,0.01
45.6581239,-111.0460587,2,0.01
33.98624273,-118.1290588,2,0.01
33.57388048,-112.269249,2,0.01
40.45328318,-124.1465607,2,0.01
33.75180045,-118.0414505,2,0.01
33.36152244,-111.9869843,2,0.01
32.75139409,-116.9311829,2,0.01
38.37418855,-121.9701309,2,0.01
40.7720702,-111.9092789,2,0.01
33.70747349,-117.2057495,2,0.01
37.17307994,-121.8210602,2,0.01
33.65493633,-111.976799,2,0.01
47.70459719,-122.3227844,2,0.01
37.57820557,-120.9491501,2,0.01
33.22994227,-111.7887115,2,0.01
45.6295382,-122.4127884,2,0.01
43.34847807,-123.3687363,2,0.01
33.93497094,-118.2447052,2,0.01
45.15120996,-120.1837006,2,0.01
33.8498081,-118.3405304,2,0.01
34.25327878,-117.5943756,2,0.01
33.99420109,-117.0728073,2,0.01
38.77643255,-121.0999374,2,0.01
40.74764993,-122.3526917,2,0.01
38.80924267,-121.3570938,2,0.01
37.48989068,-121.8329391,2,0.01
34.18648952,-118.9533615,2,0.01
36.14596565,-115.2781448,2,0.01
33.48196609,-111.9943848,2,0.01
34.51111209,-119.0826874,2,0.01
41.60664087,-111.8332214,2,0.01
43.79331633,-116.3716125,2,0.01
35.89183522,-114.9668655,2,0.01
33.69170676,-118.0721512,2,0.01
34.82838248,-120.4567947,2,0.01
40.86098343,-117.743866,2,0.01
37.74632224,-122.4189682,2,0.01
34.04008696,-118.3607483,2,0.01
37.34668024,-120.5956879,2,0.01
34.27326232,-118.3453445,2,0.01
33.84789013,-111.8893433,2,0.01
38.57688333,-121.327858,2,0.01
37.23142217,-121.9624252,2,0.01
33.77308212,-118.2728958,2,0.01
33.98855379,-118.0919418,2,0.01
32.0905553,-110.903244,2,0.01
33.42838192,-112.0983276,2,0.01
37.84313312,-121.2171783,2,0.01
37.16816923,-122.0314331,2,0.01
32.6060991,-117.0596008,2,0.01
37.8473261,-121.9688721,2,0.01
37.91697171,-122.073761,2,0.01
33.59729668,-111.7027283,2,0.01
35.48598417,-119.2760773,2,0.01
34.03817704,-118.369194,2,0.01
38.91834357,-108.4584961,2,0.01
36.76826887,-119.8796463,2,0.01
47.86541787,-117.1049423,2,0.01
38.11005054,-121.8051682,2,0.01
34.02532476,-118.3340225,2,0.01
37.96326714,-122.4261703,2,0.01
33.81231664,-116.9495468,2,0.01
34.10246267,-118.3256836,2,0.01
34.11065777,-117.0588379,2,0.01
36.64987545,-119.3725891,2,0.01
34.16384236,-118.4324112,2,0.01
48.03712155,-122.2298813,2,0.01
33.89529715,-118.1154251,2,0.01
36.89878455,-119.7091064,2,0.01
32.74566675,-116.9683228,2,0.01
45.84979149,-112.5208511,2,0.01
33.88424729,-117.1814804,2,0.01
34.04224103,-118.3365555,2,0.01
40.81286693,-124.0714645,2,0.01
45.46900453,-122.6669617,2,0.01
37.11369704,-121.9101791,2,0.01
33.76954761,-117.3292618,2,0.01
37.36555907,-121.811821,2,0.01
47.85263242,-122.201355,2,0.01
38.33991466,-122.0236664,2,0.01
36.82717675,-120.0600891,2,0.01
39.39157987,-119.796463,2,0.01
42.23841104,-122.8650513,2,0.01
38.65868835,-121.7663345,2,0.01
43.65600666,-116.3938751,2,0.01
32.77138868,-117.0125809,2,0.01
36.15563725,-115.9085922,2,0.01
47.66842153,-122.3164597,2,0.01
32.57687302,-117.0635529,2,0.01
37.51515516,-122.2424545,2,0.01
34.65985409,-118.6233978,2,0.01
38.69305005,-121.240242,2,0.01
37.80044395,-122.2304688,2,0.01
33.7058716,-112.4258041,2,0.01
38.8704585,-121.2225647,2,0.01
37.6048488,-122.4084091,2,0.01
35.25694553,-114.0363083,2,0.01
40.14103792,-111.7313156,2,0.01
42.21931036,-124.4204559,2,0.01
45.7459731,-108.4724884,2,0.01
34.4580346,-118.719017,2,0.01
35.03074885,-114.5964584,2,0.01
38.18753429,-122.0205765,2,0.01
38.3295267,-121.298111,2,0.01
33.27467777,-112.067627,2,0.01
36.16031198,-115.2776489,2,0.01
34.14213546,-118.6040649,2,0.01
33.51516811,-112.4258041,2,0.01
40.74648756,-124.1467438,2,0.01
47.61882719,-122.1057129,2,0.01
38.94441757,-120.5780106,2,0.01
33.57703519,-117.1565933,2,0.01
33.70344485,-117.8127899,2,0.01
47.9926538,-122.1261749,2,0.01
34.15821627,-118.4380417,2,0.01
36.03181135,-115.2963486,2,0.01
33.87646062,-117.005455,2,0.01
36.20184052,-115.1888962,2,0.01
34.19030807,-118.0418396,2,0.01
34.16599318,-118.4485703,2,0.01
34.06889277,-117.2262726,2,0.01
38.46618766,-122.0339355,2,0.01
37.60206389,-121.7233505,2,0.01
40.84731589,-111.8959808,2,0.01
45.31112737,-121.9725647,2,0.01
38.07649228,-121.7290878,2,0.01
46.72811642,-114.0797958,2,0.01
47.50258222,-122.2215958,2,0.01
32.30790341,-110.9091644,2,0.01
43.21126148,-112.3559036,2,0.01
33.54315952,-116.3919449,2,0.01
37.82971216,-122.2518463,2,0.01
43.94757789,-123.1426315,2,0.01
41.38133306,-111.9469376,2,0.01
38.12898631,-122.2999725,2,0.01
47.97138255,-122.208847,2,0.01
37.58014497,-120.9575272,2,0.01
48.52503671,-109.6710968,2,0.01
44.81908366,-123.0255585,2,0.01
35.32567418,-120.6052628,2,0.01
33.56411903,-112.2944183,2,0.01
47.35163682,-122.4064407,2,0.01
37.79513062,-120.956749,2,0.01
35.3883049,-108.7569733,2,0.01
42.1501709,-121.756424,2,0.01
34.05941639,-110.0225906,2,0.01
47.5982266,-122.2106552,2,0.01
45.65748842,-122.5790482,2,0.01
47.53113011,-122.1327209,2,0.01
33.05961143,-117.1028137,2,0.01
37.64986777,-120.8490829,2,0.01
37.12432812,-121.5827103,2,0.01
37.84279616,-121.9219818,2,0.01
35.23774267,-107.8477554,2,0.01
46.15091555,-116.0230637,2,0.01
33.85982331,-117.4237595,2,0.01
39.06217645,-119.9655457,2,0.01
39.10209587,-121.0626755,2,0.01
33.33459067,-117.6599579,2,0.01
33.95801273,-118.0641174,2,0.01
34.05249405,-117.5835114,2,0.01
39.46909168,-119.7469711,2,0.01
34.77377265,-118.111557,2,0.01
34.07468652,-117.2253799,2,0.01
45.27784476,-122.8259659,2,0.01
47.64074797,-122.3075409,2,0.01
40.85503326,-111.8404694,2,0.01
38.03080403,-121.7102509,2,0.01
34.14755011,-118.192337,2,0.01
34.27998083,-118.4128494,2,0.01
36.65096428,-119.6905746,2,0.01
33.84262435,-112.0988159,2,0.01
39.34836006,-119.7498245,2,0.01
34.31216776,-118.1504669,2,0.01
45.79916811,-111.0637054,2,0.01
36.1924104,-115.1612167,2,0.01
33.1923752,-117.2517242,2,0.01
33.93156219,-112.1243286,2,0.01
43.55171548,-121.501091,2,0.01
36.19738806,-115.9859085,2,0.01
38.46159879,-121.4150543,2,0.01
39.15295117,-122.9173584,2,0.01
33.78304932,-118.1004181,2,0.01
33.92854718,-117.6894836,2,0.01
34.99800236,-120.4321823,2,0.01
48.65797062,-122.6125107,2,0.01
47.26954563,-122.4497604,2,0.01
37.34813559,-122.1835251,2,0.01
33.43329679,-117.1597595,2,0.01
